image_path,raan,dec
/content/star-images/stars-2152.png,300,80
/content/star-images/stars-1692.png,300,85
/content/star-images/stars-1211.png,305,-90
/content/star-images/stars-1283.png,305,-85
/content/star-images/stars-107.png,305,-80
/content/star-images/stars-1133.png,305,-75
/content/star-images/stars-905.png,305,-70
/content/star-images/stars-934.png,305,-65
/content/star-images/stars-2509.png,305,-60
/content/star-images/stars-2273.png,305,-55
/content/star-images/stars-1080.png,305,-50
/content/star-images/stars-245.png,305,-45
/content/star-images/stars-572.png,305,-40
/content/star-images/stars-2245.png,305,-35
/content/star-images/stars-1159.png,305,-30
/content/star-images/stars-262.png,305,-25
/content/star-images/stars-1946.png,305,-20
/content/star-images/stars-374.png,305,-15
/content/star-images/stars-1214.png,305,-10
/content/star-images/stars-482.png,305,-5
/content/star-images/stars-1447.png,305,0
/content/star-images/stars-376.png,305,5
/content/star-images/stars-1375.png,305,10
/content/star-images/stars-2315.png,305,15
/content/star-images/stars-747.png,305,20
/content/star-images/stars-1534.png,305,25
/content/star-images/stars-081.png,305,30
/content/star-images/stars-420.png,305,35
/content/star-images/stars-734.png,305,40
/content/star-images/stars-1894.png,305,45
/content/star-images/stars-937.png,305,50
/content/star-images/stars-443.png,305,55
/content/star-images/stars-518.png,305,60
/content/star-images/stars-1916.png,305,65
/content/star-images/stars-2513.png,305,70
/content/star-images/stars-762.png,305,75
/content/star-images/stars-2233.png,305,80
/content/star-images/stars-746.png,305,85
/content/star-images/stars-1992.png,310,-90
/content/star-images/stars-2241.png,310,-85
/content/star-images/stars-1028.png,310,-80
/content/star-images/stars-2522.png,310,-75
/content/star-images/stars-1333.png,310,-70
/content/star-images/stars-2455.png,310,-65
/content/star-images/stars-878.png,310,-60
/content/star-images/stars-1103.png,310,-55
/content/star-images/stars-1266.png,310,-50
/content/star-images/stars-697.png,310,-45
/content/star-images/stars-2197.png,310,-40
/content/star-images/stars-1741.png,310,-35
/content/star-images/stars-588.png,310,-30
/content/star-images/stars-199.png,310,-25
/content/star-images/stars-369.png,310,-20
/content/star-images/stars-2378.png,310,-15
/content/star-images/stars-793.png,310,-10
/content/star-images/stars-842.png,310,-5
/content/star-images/stars-795.png,310,0
/content/star-images/stars-1651.png,310,5
/content/star-images/stars-550.png,310,10
/content/star-images/stars-1980.png,310,15
/content/star-images/stars-1231.png,310,20
/content/star-images/stars-1839.png,310,25
/content/star-images/stars-2361.png,310,30
/content/star-images/stars-133.png,310,35
/content/star-images/stars-1250.png,310,40
/content/star-images/stars-1583.png,310,45
/content/star-images/stars-1725.png,310,50
/content/star-images/stars-1210.png,310,55
/content/star-images/stars-1361.png,310,60
/content/star-images/stars-1734.png,310,65
/content/star-images/stars-1052.png,310,70
/content/star-images/stars-474.png,310,75
/content/star-images/stars-137.png,310,80
/content/star-images/stars-354.png,310,85
/content/star-images/stars-192.png,315,-90
/content/star-images/stars-1144.png,315,-85
/content/star-images/stars-927.png,315,-80
/content/star-images/stars-1870.png,315,-75
/content/star-images/stars-2556.png,315,-70
/content/star-images/stars-896.png,315,-65
/content/star-images/stars-1612.png,315,-60
/content/star-images/stars-1083.png,315,-55
/content/star-images/stars-2462.png,315,-50
/content/star-images/stars-721.png,315,-45
/content/star-images/stars-349.png,315,-40
/content/star-images/stars-941.png,315,-35
/content/star-images/stars-1448.png,315,-30
/content/star-images/stars-774.png,315,-25
/content/star-images/stars-094.png,315,-20
/content/star-images/stars-2018.png,315,-15
/content/star-images/stars-047.png,315,-10
/content/star-images/stars-1466.png,315,-5
/content/star-images/stars-2429.png,315,0
/content/star-images/stars-1572.png,315,5
/content/star-images/stars-432.png,315,10
/content/star-images/stars-985.png,315,15
/content/star-images/stars-1456.png,315,20
/content/star-images/stars-1377.png,315,25
/content/star-images/stars-2159.png,315,30
/content/star-images/stars-166.png,315,35
/content/star-images/stars-503.png,315,40
/content/star-images/stars-1769.png,315,45
/content/star-images/stars-2219.png,315,50
/content/star-images/stars-959.png,315,55
/content/star-images/stars-1927.png,315,60
/content/star-images/stars-1169.png,315,65
/content/star-images/stars-2203.png,315,70
/content/star-images/stars-822.png,315,75
/content/star-images/stars-2034.png,315,80
/content/star-images/stars-2457.png,315,85
/content/star-images/stars-118.png,320,-90
/content/star-images/stars-291.png,320,-85
/content/star-images/stars-049.png,320,-80
/content/star-images/stars-848.png,320,-75
/content/star-images/stars-232.png,320,-70
/content/star-images/stars-1539.png,320,-65
/content/star-images/stars-2227.png,320,-60
/content/star-images/stars-123.png,320,-55
/content/star-images/stars-1999.png,320,-50
/content/star-images/stars-871.png,320,-45
/content/star-images/stars-2098.png,320,-40
/content/star-images/stars-254.png,320,-35
/content/star-images/stars-877.png,320,-30
/content/star-images/stars-033.png,320,-25
/content/star-images/stars-2492.png,320,-20
/content/star-images/stars-541.png,320,-15
/content/star-images/stars-059.png,320,-10
/content/star-images/stars-806.png,320,-5
/content/star-images/stars-1347.png,320,0
/content/star-images/stars-128.png,320,5
/content/star-images/stars-097.png,320,10
/content/star-images/stars-1715.png,320,15
/content/star-images/stars-1535.png,320,20
/content/star-images/stars-2348.png,320,25
/content/star-images/stars-2508.png,320,30
/content/star-images/stars-1704.png,320,35
/content/star-images/stars-1985.png,320,40
/content/star-images/stars-115.png,320,45
/content/star-images/stars-2480.png,320,50
/content/star-images/stars-1415.png,320,55
/content/star-images/stars-2520.png,320,60
/content/star-images/stars-2212.png,320,65
/content/star-images/stars-666.png,320,70
/content/star-images/stars-2299.png,320,75
/content/star-images/stars-687.png,320,80
/content/star-images/stars-698.png,320,85
/content/star-images/stars-838.png,325,-90
/content/star-images/stars-2384.png,325,-85
/content/star-images/stars-980.png,325,-80
/content/star-images/stars-2068.png,325,-75
/content/star-images/stars-845.png,325,-70
/content/star-images/stars-863.png,325,-65
/content/star-images/stars-337.png,325,-60
/content/star-images/stars-789.png,325,-55
/content/star-images/stars-2528.png,325,-50
/content/star-images/stars-619.png,325,-45
/content/star-images/stars-009.png,325,-40
/content/star-images/stars-299.png,325,-35
/content/star-images/stars-2010.png,325,-30
/content/star-images/stars-000.png,325,-25
/content/star-images/stars-548.png,325,-20
/content/star-images/stars-1722.png,325,-15
/content/star-images/stars-676.png,325,-10
/content/star-images/stars-1437.png,325,-5
/content/star-images/stars-122.png,325,0
/content/star-images/stars-2360.png,325,5
/content/star-images/stars-2157.png,325,10
/content/star-images/stars-2061.png,325,15
/content/star-images/stars-2069.png,325,20
/content/star-images/stars-655.png,325,25
/content/star-images/stars-2091.png,325,30
/content/star-images/stars-105.png,325,35
/content/star-images/stars-939.png,325,40
/content/star-images/stars-1426.png,325,45
/content/star-images/stars-1035.png,325,50
/content/star-images/stars-2405.png,325,55
/content/star-images/stars-2355.png,325,60
/content/star-images/stars-2150.png,325,65
/content/star-images/stars-2084.png,325,70
/content/star-images/stars-2531.png,325,75
/content/star-images/stars-1067.png,325,80
/content/star-images/stars-2020.png,325,85
/content/star-images/stars-052.png,330,-90
/content/star-images/stars-1667.png,330,-85
/content/star-images/stars-1032.png,330,-80
/content/star-images/stars-1979.png,330,-75
/content/star-images/stars-030.png,330,-70
/content/star-images/stars-825.png,330,-65
/content/star-images/stars-1290.png,330,-60
/content/star-images/stars-2072.png,330,-55
/content/star-images/stars-1907.png,330,-50
/content/star-images/stars-433.png,330,-45
/content/star-images/stars-454.png,330,-40
/content/star-images/stars-1309.png,330,-35
/content/star-images/stars-615.png,330,-30
/content/star-images/stars-2542.png,330,-25
/content/star-images/stars-442.png,330,-20
/content/star-images/stars-1662.png,330,-15
/content/star-images/stars-2505.png,330,-10
/content/star-images/stars-1112.png,330,-5
/content/star-images/stars-036.png,330,0
/content/star-images/stars-2257.png,330,5
/content/star-images/stars-268.png,330,10
/content/star-images/stars-1702.png,330,15
/content/star-images/stars-2272.png,330,20
/content/star-images/stars-1749.png,330,25
/content/star-images/stars-1340.png,330,30
/content/star-images/stars-1392.png,330,35
/content/star-images/stars-1955.png,330,40
/content/star-images/stars-280.png,330,45
/content/star-images/stars-868.png,330,50
/content/star-images/stars-643.png,330,55
/content/star-images/stars-2052.png,330,60
/content/star-images/stars-1616.png,330,65
/content/star-images/stars-1505.png,330,70
/content/star-images/stars-020.png,330,75
/content/star-images/stars-2415.png,330,80
/content/star-images/stars-1563.png,330,85
/content/star-images/stars-2019.png,335,-90
/content/star-images/stars-1216.png,335,-85
/content/star-images/stars-2007.png,335,-80
/content/star-images/stars-2213.png,335,-75
/content/star-images/stars-439.png,335,-70
/content/star-images/stars-1754.png,335,-65
/content/star-images/stars-508.png,335,-60
/content/star-images/stars-281.png,335,-55
/content/star-images/stars-633.png,335,-50
/content/star-images/stars-922.png,335,-45
/content/star-images/stars-1817.png,335,-40
/content/star-images/stars-1895.png,335,-35
/content/star-images/stars-917.png,335,-30
/content/star-images/stars-555.png,335,-25
/content/star-images/stars-2412.png,335,-20
/content/star-images/stars-1323.png,335,-15
/content/star-images/stars-1736.png,335,-10
/content/star-images/stars-025.png,335,-5
/content/star-images/stars-2154.png,335,0
/content/star-images/stars-2107.png,335,5
/content/star-images/stars-1823.png,335,10
/content/star-images/stars-1334.png,335,15
/content/star-images/stars-2438.png,335,20
/content/star-images/stars-1335.png,335,25
/content/star-images/stars-2470.png,335,30
/content/star-images/stars-1552.png,335,35
/content/star-images/stars-2586.png,335,40
/content/star-images/stars-099.png,335,45
/content/star-images/stars-437.png,335,50
/content/star-images/stars-434.png,335,55
/content/star-images/stars-1191.png,335,60
/content/star-images/stars-1723.png,335,65
/content/star-images/stars-457.png,335,70
/content/star-images/stars-1983.png,335,75
/content/star-images/stars-248.png,335,80
/content/star-images/stars-763.png,335,85
/content/star-images/stars-1954.png,340,-90
/content/star-images/stars-003.png,340,-85
/content/star-images/stars-2506.png,340,-80
/content/star-images/stars-2297.png,340,-75
/content/star-images/stars-1117.png,340,-70
/content/star-images/stars-2117.png,340,-65
/content/star-images/stars-1307.png,340,-60
/content/star-images/stars-1788.png,340,-55
/content/star-images/stars-2590.png,340,-50
/content/star-images/stars-1111.png,340,-45
/content/star-images/stars-2400.png,340,-40
/content/star-images/stars-2545.png,340,-35
/content/star-images/stars-353.png,340,-30
/content/star-images/stars-1127.png,340,-25
/content/star-images/stars-092.png,340,-20
/content/star-images/stars-1646.png,340,-15
/content/star-images/stars-1513.png,340,-10
/content/star-images/stars-361.png,340,-5
/content/star-images/stars-2393.png,340,0
/content/star-images/stars-203.png,340,5
/content/star-images/stars-222.png,340,10
/content/star-images/stars-1716.png,340,15
/content/star-images/stars-2237.png,340,20
/content/star-images/stars-779.png,340,25
/content/star-images/stars-1246.png,340,30
/content/star-images/stars-2395.png,340,35
/content/star-images/stars-1040.png,340,40
/content/star-images/stars-511.png,340,45
/content/star-images/stars-2585.png,340,50
/content/star-images/stars-475.png,340,55
/content/star-images/stars-1429.png,340,60
/content/star-images/stars-1929.png,340,65
/content/star-images/stars-350.png,340,70
/content/star-images/stars-663.png,340,75
/content/star-images/stars-2560.png,340,80
/content/star-images/stars-970.png,340,85
/content/star-images/stars-1073.png,345,-90
/content/star-images/stars-1950.png,345,-85
/content/star-images/stars-2030.png,345,-80
/content/star-images/stars-1182.png,345,-75
/content/star-images/stars-395.png,345,-70
/content/star-images/stars-1030.png,345,-65
/content/star-images/stars-752.png,345,-60
/content/star-images/stars-408.png,345,-55
/content/star-images/stars-311.png,345,-50
/content/star-images/stars-1555.png,345,-45
/content/star-images/stars-729.png,345,-40
/content/star-images/stars-1589.png,345,-35
/content/star-images/stars-1187.png,345,-30
/content/star-images/stars-912.png,345,-25
/content/star-images/stars-1236.png,345,-20
/content/star-images/stars-1691.png,345,-15
/content/star-images/stars-404.png,345,-10
/content/star-images/stars-536.png,345,-5
/content/star-images/stars-163.png,345,0
/content/star-images/stars-1974.png,345,5
/content/star-images/stars-1274.png,345,10
/content/star-images/stars-1446.png,345,15
/content/star-images/stars-982.png,345,20
/content/star-images/stars-1802.png,345,25
/content/star-images/stars-827.png,345,30
/content/star-images/stars-2478.png,345,35
/content/star-images/stars-2552.png,345,40
/content/star-images/stars-748.png,345,45
/content/star-images/stars-1878.png,345,50
/content/star-images/stars-324.png,345,55
/content/star-images/stars-2106.png,345,60
/content/star-images/stars-1752.png,345,65
/content/star-images/stars-904.png,345,70
/content/star-images/stars-302.png,345,75
/content/star-images/stars-787.png,345,80
/content/star-images/stars-1560.png,345,85
/content/star-images/stars-1149.png,350,-90
/content/star-images/stars-1014.png,350,-85
/content/star-images/stars-533.png,350,-80
/content/star-images/stars-318.png,350,-75
/content/star-images/stars-581.png,350,-70
/content/star-images/stars-2581.png,350,-65
/content/star-images/stars-494.png,350,-60
/content/star-images/stars-2271.png,350,-55
/content/star-images/stars-1785.png,350,-50
/content/star-images/stars-1822.png,350,-45
/content/star-images/stars-297.png,350,-40
/content/star-images/stars-1104.png,350,-35
/content/star-images/stars-640.png,350,-30
/content/star-images/stars-352.png,350,-25
/content/star-images/stars-2146.png,350,-20
/content/star-images/stars-2057.png,350,-15
/content/star-images/stars-2248.png,350,-10
/content/star-images/stars-360.png,350,-5
/content/star-images/stars-1934.png,350,0
/content/star-images/stars-2490.png,350,5
/content/star-images/stars-564.png,350,10
/content/star-images/stars-695.png,350,15
/content/star-images/stars-1830.png,350,20
/content/star-images/stars-060.png,350,25
/content/star-images/stars-1295.png,350,30
/content/star-images/stars-719.png,350,35
/content/star-images/stars-506.png,350,40
/content/star-images/stars-906.png,350,45
/content/star-images/stars-2352.png,350,50
/content/star-images/stars-1848.png,350,55
/content/star-images/stars-276.png,350,60
/content/star-images/stars-587.png,350,65
/content/star-images/stars-1164.png,350,70
/content/star-images/stars-590.png,350,75
/content/star-images/stars-1023.png,350,80
/content/star-images/stars-1498.png,350,85
/content/star-images/stars-1019.png,355,-90
/content/star-images/stars-006.png,355,-85
/content/star-images/stars-2524.png,355,-80
/content/star-images/stars-2215.png,355,-75
/content/star-images/stars-1921.png,355,-70
/content/star-images/stars-702.png,355,-65
/content/star-images/stars-884.png,355,-60
/content/star-images/stars-2252.png,355,-55
/content/star-images/stars-1880.png,355,-50
/content/star-images/stars-1567.png,355,-45
/content/star-images/stars-854.png,355,-40
/content/star-images/stars-2419.png,355,-35
/content/star-images/stars-757.png,355,-30
/content/star-images/stars-2264.png,355,-25
/content/star-images/stars-1658.png,355,-20
/content/star-images/stars-957.png,355,-15
/content/star-images/stars-815.png,355,-10
/content/star-images/stars-1600.png,355,-5
/content/star-images/stars-470.png,355,0
/content/star-images/stars-292.png,355,5
/content/star-images/stars-573.png,355,10
/content/star-images/stars-2518.png,355,15
/content/star-images/stars-2350.png,355,20
/content/star-images/stars-591.png,355,25
/content/star-images/stars-2280.png,355,30
/content/star-images/stars-201.png,355,35
/content/star-images/stars-2191.png,355,40
/content/star-images/stars-2392.png,355,45
/content/star-images/stars-2396.png,355,50
/content/star-images/stars-1733.png,355,55
/content/star-images/stars-300.png,355,60
/content/star-images/stars-2047.png,355,65
/content/star-images/stars-2434.png,355,70
/content/star-images/stars-1163.png,355,75
/content/star-images/stars-1511.png,355,80
/content/star-images/stars-2242.png,355,85
